Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
waitForElementClickable,Chrome 61.0.3163.100,,2560-10-19 16:14:32,2560-10-19 16:14:32,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:32,2560-10-19 16:14:32,0.002s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 16:14:32,2560-10-19 16:14:32,0.001s,NOT_RUN
selectOptionByValue,Chrome 61.0.3163.100,,2560-10-19 16:14:32,2560-10-19 16:14:32,0.002s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 16:14:32,2560-10-19 16:14:32,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:32,2560-10-19 16:14:32,0.208s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 16:14:32,2560-10-19 16:14:32,0.001s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 16:14:32,2560-10-19 16:14:32,0.000s,NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2560-10-19 16:14:32,2560-10-19 16:14:32,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:32,2560-10-19 16:14:32,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:32,2560-10-19 16:14:32,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:32,2560-10-19 16:14:32,0.389s,PASSED
click,Chrome 61.0.3163.100,,2560-10-19 16:14:32,2560-10-19 16:14:32,0.211s,PASSED
check,Chrome 61.0.3163.100,,2560-10-19 16:14:32,2560-10-19 16:14:33,0.198s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-19 16:14:33,2560-10-19 16:14:33,0.294s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2560-10-19 16:14:33,2560-10-19 16:14:33,0.000s,NOT_RUN
,,,,,,
Test Cases/Basic work/Predicted Multiple Verbatim/Prediction in details display Process list,Chrome 61.0.3163.100,,2560-10-19 16:14:33,2560-10-19 16:14:39,5.989s,FAILED
openBrowser,Chrome 61.0.3163.100,,2560-10-19 16:14:33,2560-10-19 16:14:33,0.001s,NOT_RUN
maximizeWindow,Chrome 61.0.3163.100,,2560-10-19 16:14:33,2560-10-19 16:14:33,0.001s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-19 16:14:33,2560-10-19 16:14:33,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:33,2560-10-19 16:14:33,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 16:14:33,2560-10-19 16:14:33,0.000s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 16:14:33,2560-10-19 16:14:33,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:33,2560-10-19 16:14:33,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:33,2560-10-19 16:14:33,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:33,2560-10-19 16:14:33,0.250s,NOT_RUN
uploadFile,Chrome 61.0.3163.100,,2560-10-19 16:14:33,2560-10-19 16:14:33,0.001s,NOT_RUN
waitForElementClickable,Chrome 61.0.3163.100,,2560-10-19 16:14:33,2560-10-19 16:14:33,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:33,2560-10-19 16:14:33,0.001s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 16:14:33,2560-10-19 16:14:33,0.001s,NOT_RUN
selectOptionByValue,Chrome 61.0.3163.100,,2560-10-19 16:14:33,2560-10-19 16:14:33,0.001s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 16:14:33,2560-10-19 16:14:33,0.002s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:33,2560-10-19 16:14:34,0.377s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 16:14:34,2560-10-19 16:14:34,0.002s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 16:14:34,2560-10-19 16:14:34,0.001s,NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2560-10-19 16:14:34,2560-10-19 16:14:34,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:34,2560-10-19 16:14:34,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:34,2560-10-19 16:14:34,0.003s,NOT_RUN
